Time_UTC,Pvol_mm,Pvol_QC,Ta_C,Ta_QC,RH_%,RH_QC,Pmsl_hPa,Pmsl_QC,Vmean_m/s,Vmean_QC,Vdir_deg,Vdir_QC,Vg_m/s,Vg_QC
2015-06-23T08:00:00Z,0,G,14.5,G,NA,NA,1004.8,G,2.2,G,42,G,4.7,G
2015-06-23T08:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T08:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T08:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T09:00:00Z,0,G,15.9,G,NA,NA,1004.7,G,2,G,31,G,4.8,G
2015-06-23T09:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T09:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T09:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T10:00:00Z,0,G,16.8,G,65,Y,1004.6,G,2.7,G,16,G,6.2,G
2015-06-23T10:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T10:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T10:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T11:00:00Z,0,G,18.6,G,57,Y,1004.4,G,3,G,41,G,6.2,G
2015-06-23T11:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T11:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T11:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T12:00:00Z,0,G,17.8,G,61,Y,1004.5,G,3.6,G,44,G,7,G
2015-06-23T12:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T12:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T12:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T13:00:00Z,0,G,18.4,G,59,Y,1004.6,G,2.6,G,18,G,7.2,G
2015-06-23T13:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T13:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T13:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T14:00:00Z,0,G,19,G,56,Y,1004.7,G,1.4,G,57,G,5.7,G
2015-06-23T14:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T14:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T14:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T15:00:00Z,0,G,17.2,G,NA,NA,1005,G,2.2,G,306,G,6,G
2015-06-23T15:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T15:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T15:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T16:00:00Z,0,G,18.2,G,NA,NA,1005.1,G,4.3,G,283,G,5.9,G
2015-06-23T16:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T16:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T16:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T17:00:00Z,0,G,17.7,G,NA,NA,1005.2,G,4,G,291,G,6.4,G
2015-06-23T17:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T17:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T17:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T18:00:00Z,0,G,18,G,64,Y,1005.5,G,2.8,G,290,G,7.1,G
2015-06-23T18:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T18:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T18:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T19:00:00Z,0,G,16.4,G,NA,NA,1005.9,G,2.8,G,274,G,6.1,G
2015-06-23T19:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T20:00:00Z,0,G,15.2,G,NA,NA,1006.1,G,2.1,G,280,G,5.4,G
2015-06-23T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T21:00:00Z,0,G,14.4,G,NA,NA,1006.2,G,1.4,G,256,G,3.5,G
2015-06-23T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T22:00:00Z,0,G,14.1,G,NA,NA,1006.3,G,1.7,G,250,G,2.7,G
2015-06-23T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T23:00:00Z,0,G,13.7,G,NA,NA,1006.2,G,1.5,G,251,G,2.9,G
2015-06-23T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T00:00:00Z,0,G,13.5,G,NA,NA,1006.1,G,1.3,G,260,G,2.9,G
2015-06-24T00:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T00:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T00:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T01:00:00Z,0,G,13.3,G,NA,NA,1006.3,G,3.1,G,254,G,5.7,G
2015-06-24T01:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T01:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T01:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T02:00:00Z,0,G,13,G,NA,NA,1006.5,G,3.3,G,237,G,6,G
2015-06-24T02:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T02:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T02:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T03:00:00Z,0,G,12.6,G,NA,NA,1006.7,G,3.4,G,219,G,6.5,G
2015-06-24T03:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T03:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T03:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T04:00:00Z,0,G,12.6,G,NA,NA,1006.6,G,2.8,G,221,G,6.4,G
2015-06-24T04:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T04:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T04:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T05:00:00Z,0,G,12.7,G,NA,NA,1006.8,G,3.3,G,228,G,5.8,G
2015-06-24T05:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T05:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T05:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T06:00:00Z,0,G,12.9,G,NA,NA,1006.8,G,3,G,211,G,5.8,G
2015-06-24T06:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T06:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T06:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T07:00:00Z,0,G,13.1,G,NA,NA,1007,G,3,G,216,G,5.6,G
2015-06-24T07:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T07:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T07:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T08:00:00Z,0,G,13.4,G,NA,NA,1007.4,G,2.8,G,227,G,6,G
2015-06-24T08:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T08:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T08:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T09:00:00Z,0,G,13.7,G,70,Y,1007.7,G,3.3,G,225,G,7,G
2015-06-24T09:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T09:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T09:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T10:00:00Z,0,G,13.9,G,69,Y,1008,G,3.8,G,212,G,7.2,G
2015-06-24T10:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T10:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T10:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T11:00:00Z,0,G,14.5,G,67,Y,1008.1,G,3.9,G,209,G,8.4,G
2015-06-24T11:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T11:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T11:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T12:00:00Z,0,G,14.6,G,NA,NA,1008.4,G,4.2,G,228,G,9.2,G
2015-06-24T12:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T12:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T12:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T13:00:00Z,0,G,14.5,G,NA,NA,1008.8,G,5,G,240,G,9.7,G
2015-06-24T13:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T13:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T13:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T14:00:00Z,0,G,14.7,G,68,Y,1009.1,G,3.7,G,215,G,8.6,G
2015-06-24T14:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T14:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T14:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T15:00:00Z,0,G,14.3,G,69,Y,1009.5,G,5,G,231,G,9,G
2015-06-24T15:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T15:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T15:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T16:00:00Z,0,G,14.2,G,69,Y,1009.9,G,5,G,229,G,11.8,G
2015-06-24T16:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T16:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T16:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T17:00:00Z,0,G,13.7,G,71,Y,1010.3,G,5,G,240,G,11.4,G
2015-06-24T17:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T17:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T17:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T18:00:00Z,0,G,13.3,G,NA,NA,1010.6,G,4.7,G,239,G,10.6,G
2015-06-24T18:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T18:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T18:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T19:00:00Z,0,G,13,G,NA,NA,1011.1,G,5.3,G,232,G,11.4,G
2015-06-24T19:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T19:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T19:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T20:00:00Z,0,G,12.8,G,70,Y,1011.3,G,4.8,G,236,G,10.4,G
2015-06-24T20:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T20:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T20:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T21:00:00Z,0,G,12.4,G,69,G,1011.5,G,5.7,G,224,G,11.2,G
2015-06-24T21:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T21:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T21:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T22:00:00Z,0,G,12.2,G,71,Y,1011.4,G,5.2,G,228,G,10.3,G
2015-06-24T22:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T22:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T22:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T23:00:00Z,0,G,12,G,73,G,1011.5,G,4.9,G,222,G,10.5,G
2015-06-24T23:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T23:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-24T23:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T00:00:00Z,0,G,11.8,G,76,Y,1011.3,G,4.3,G,224,G,9.3,G
2015-06-25T00:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T00:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T00:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T01:00:00Z,0,G,12,G,78,Y,1011.5,G,4.2,G,222,G,9.3,G
2015-06-25T01:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T01:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T01:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T02:00:00Z,0,G,12.2,G,76,Y,1011.3,G,4.6,G,232,G,8.5,G
2015-06-25T02:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T02:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T02:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T03:00:00Z,0,G,12.4,G,NA,NA,1011.6,G,4.5,G,237,G,9.8,G
2015-06-25T03:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T03:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T03:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T04:00:00Z,0,G,12.6,G,76,Y,1011.8,G,3.6,G,236,G,9.9,G
2015-06-25T04:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T04:30:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T04:45:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-25T05:00:00Z,0,G,13.5,G,67,Y,1012.3,G,4.9,G,246,G,8.5,G
2015-06-25T05:15:00Z,0,G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
